account_id,timestamp,text,url,hashtags,reply_to,repost_of,platform
organic_018,2026-03-04T02:32:54.714508+00:00,Traffic is terrible today,,,,,synthetic
organic_011,2026-03-04T02:41:16.293997+00:00,Trying a new workout routine this week,,,,,synthetic
organic_009,2026-03-04T03:03:06.953639+00:00,Traffic is terrible today,,,,,synthetic
organic_021,2026-03-04T03:07:53.865052+00:00,Congratulations to the team!,,,,,synthetic
organic_017,2026-03-04T03:24:29.868465+00:00,Great discussion at today's meetup,,,,,synthetic
organic_005,2026-03-04T03:48:17.425416+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_005,2026-03-04T04:06:24.361710+00:00,Anyone watching the game tonight?,,fun,,,synthetic
organic_014,2026-03-04T04:09:42.088683+00:00,Great discussion at today's meetup,,,,,synthetic
organic_019,2026-03-04T04:19:23.100252+00:00,Looking forward to vacation next month,,,,,synthetic
organic_003,2026-03-04T04:23:46.499405+00:00,This weather is perfect for a hike,,,,,synthetic
coord_g0_01,2026-03-04T04:26:48.046784+00:00,This is really important please share widely,,,,,synthetic
organic_005,2026-03-04T04:28:37.804103+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_008,2026-03-04T04:30:07.177973+00:00,Beautiful sunset today,,,,,synthetic
organic_006,2026-03-04T04:34:25.929017+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_003,2026-03-04T04:35:52.409166+00:00,Can't wait for the weekend,,,,,synthetic
organic_020,2026-03-04T04:36:47.638585+00:00,This recipe turned out amazing,,fun,,,synthetic
organic_020,2026-03-04T04:36:59.849088+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_013,2026-03-04T04:40:20.831908+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_020,2026-03-04T04:42:31.696176+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_014,2026-03-04T04:54:17.540966+00:00,Happy birthday to my amazing friend!,,,,,synthetic
coord_g0_00,2026-03-04T04:55:27.193891+00:00,Wake up and share this with everyone you know,https://truthnews247.com/article/3908,immigrationtruth,,,synthetic
coord_g0_03,2026-03-04T04:57:10.563186+00:00,Open borders are destroying our communities,,"breaking,resist,wakeup",,,synthetic
coord_g0_01,2026-03-04T04:57:27.684592+00:00,This is really important please share widely,,,,,synthetic
coord_g0_02,2026-03-04T04:58:42.743952+00:00,Millions of illegals flooding in and nobody cares,,"immigrationtruth,wakeup",,,synthetic
organic_015,2026-03-04T05:22:01.043113+00:00,Just finished reading a great book,,,,,synthetic
organic_005,2026-03-04T05:42:18.904849+00:00,Monday mood: need more coffee,,,,,synthetic
organic_001,2026-03-04T05:48:36.127078+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_013,2026-03-04T06:31:22.256378+00:00,Congratulations to the team!,,goals,,,synthetic
coord_g1_00,2026-03-04T06:33:00.764069+00:00,Open borders are destroying our communities,,,,,synthetic
organic_015,2026-03-04T06:33:36.504500+00:00,This recipe turned out amazing,,goals,,,synthetic
organic_015,2026-03-04T06:46:32.567913+00:00,This recipe turned out amazing,,,,,synthetic
organic_020,2026-03-04T07:10:31.011282+00:00,Can't wait for the weekend,,mood,,,synthetic
organic_002,2026-03-04T07:28:56.021682+00:00,Just finished reading a great book,,,,,synthetic
organic_012,2026-03-04T07:40:20.929653+00:00,Looking forward to vacation next month,,,,,synthetic
organic_015,2026-03-04T08:05:25.681898+00:00,Trying a new workout routine this week,,,,,synthetic
organic_020,2026-03-04T08:35:01.351148+00:00,Trying a new workout routine this week,,,,,synthetic
organic_011,2026-03-04T08:40:00.697971+00:00,Trying a new workout routine this week,,,,,synthetic
organic_004,2026-03-04T08:59:27.466313+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g0_02,2026-03-04T09:22:29.844337+00:00,They don't want you to know the truth,,,,,synthetic
organic_002,2026-03-04T09:22:40.896171+00:00,Monday mood: need more coffee,,,,,synthetic
coord_g1_00,2026-03-04T10:01:43.513908+00:00,Can't believe more people aren't talking about this,,,,,synthetic
organic_021,2026-03-04T10:04:37.411206+00:00,Just finished reading a great book,,,,,synthetic
coord_g0_02,2026-03-04T10:47:12.477242+00:00,Can't believe more people aren't talking about this,,,,,synthetic
organic_012,2026-03-04T10:48:06.049510+00:00,New album is fire honestly,,,,,synthetic
organic_013,2026-03-04T10:49:51.051011+00:00,Trying a new workout routine this week,,,,,synthetic
organic_009,2026-03-04T10:58:08.711227+00:00,New album is fire honestly,,,,,synthetic
organic_006,2026-03-04T11:10:58.877287+00:00,Trying a new workout routine this week,,,,,synthetic
organic_011,2026-03-04T12:20:32.424271+00:00,Just had the best coffee at this new place downtown,,vibes,,,synthetic
organic_013,2026-03-04T12:29:24.195029+00:00,Traffic is terrible today,,,,,synthetic
organic_002,2026-03-04T12:38:54.020840+00:00,Monday mood: need more coffee,,,,,synthetic
organic_005,2026-03-04T12:40:33.851170+00:00,Great discussion at today's meetup,,,,,synthetic
organic_006,2026-03-04T13:24:17.317829+00:00,Beautiful sunset today,,,,,synthetic
organic_020,2026-03-04T13:51:28.166508+00:00,Just finished reading a great book,,,,,synthetic
organic_018,2026-03-04T13:54:14.945531+00:00,Traffic is terrible today,,,,,synthetic
organic_020,2026-03-04T13:59:07.724473+00:00,This weather is perfect for a hike,,,,,synthetic
organic_009,2026-03-04T14:00:29.660095+00:00,Looking forward to vacation next month,,,,,synthetic
organic_012,2026-03-04T14:31:35.461242+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_002,2026-03-04T15:02:56.695614+00:00,Traffic is terrible today,,,,,synthetic
organic_006,2026-03-04T15:06:32.513375+00:00,Looking forward to vacation next month,,,,,synthetic
organic_002,2026-03-04T16:09:42.771112+00:00,Trying a new workout routine this week,,goals,,,synthetic
organic_006,2026-03-04T16:27:40.435201+00:00,This weather is perfect for a hike,,,,,synthetic
organic_015,2026-03-04T16:41:22.348024+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
coord_g1_00,2026-03-04T16:54:47.363665+00:00,Open borders are destroying our communities,,,,,synthetic
organic_004,2026-03-04T16:58:23.314457+00:00,This recipe turned out amazing,,,,,synthetic
coord_g1_02,2026-03-04T17:00:26.255467+00:00,Wake up and share this with everyone you know,,,,,synthetic
organic_018,2026-03-04T17:26:45.022286+00:00,Monday mood: need more coffee,,,,,synthetic
organic_021,2026-03-04T17:28:41.861594+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_007,2026-03-04T17:30:54.638680+00:00,Happy birthday to my amazing friend!,,,,,synthetic
coord_g0_02,2026-03-04T17:34:58.350713+00:00,Crime rates skyrocketing in border states,,"wakeup,resist",,,synthetic
organic_004,2026-03-04T17:57:49.387083+00:00,Great discussion at today's meetup,,,,,synthetic
organic_004,2026-03-04T18:06:13.352722+00:00,This recipe turned out amazing,,,,,synthetic
organic_017,2026-03-04T18:53:13.191139+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_014,2026-03-04T18:58:08.736427+00:00,Just had the best coffee at this new place downtown,,life,,,synthetic
organic_005,2026-03-04T19:09:14.535396+00:00,This recipe turned out amazing,,,,,synthetic
coord_g0_03,2026-03-04T19:12:10.770202+00:00,Crime rates skyrocketing in border states,,wakeup,,,synthetic
organic_014,2026-03-04T19:23:11.754026+00:00,This weather is perfect for a hike,,,,,synthetic
organic_001,2026-03-04T19:47:16.315944+00:00,Congratulations to the team!,,,,,synthetic
organic_002,2026-03-04T19:54:26.208590+00:00,Monday mood: need more coffee,,,,,synthetic
organic_019,2026-03-04T19:59:24.159640+00:00,Monday mood: need more coffee,,,,,synthetic
organic_003,2026-03-04T20:28:01.922589+00:00,Just finished reading a great book,,,,,synthetic
organic_018,2026-03-04T20:54:35.804847+00:00,This recipe turned out amazing,,,,,synthetic
coord_g1_01,2026-03-04T21:10:01.084341+00:00,They want cheap labor and don't care about you,,sharetruth,,,synthetic
organic_021,2026-03-04T21:20:48.088053+00:00,Monday mood: need more coffee,,,,,synthetic
organic_007,2026-03-04T21:22:45.554143+00:00,Anyone watching the game tonight?,,,,,synthetic
coord_g1_01,2026-03-04T21:42:25.059644+00:00,Millions of illegals flooding in and nobody cares,,technologytruth,,,synthetic
organic_009,2026-03-04T21:45:18.415685+00:00,Anyone watching the game tonight?,,,,,synthetic
organic_021,2026-03-04T21:48:44.189528+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_014,2026-03-04T22:09:05.127354+00:00,Traffic is terrible today,,,,,synthetic
coord_g1_01,2026-03-04T22:12:09.329223+00:00,Something big is about to happen stay alert,,,,,synthetic
organic_021,2026-03-04T22:19:38.970729+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g1_03,2026-03-04T22:49:02.477603+00:00,This is really important please share widely,,immigrationtruth,,,synthetic
organic_006,2026-03-04T23:00:11.392763+00:00,Traffic is terrible today,,,,,synthetic
organic_011,2026-03-04T23:06:22.508918+00:00,Congratulations to the team!,,,,,synthetic
organic_015,2026-03-04T23:11:19.169425+00:00,Beautiful sunset today,,,,,synthetic
coord_g1_03,2026-03-04T23:35:19.033105+00:00,Open borders are destroying our communities,,,,,synthetic
organic_004,2026-03-04T23:42:23.097279+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g1_02,2026-03-05T00:26:44.673795+00:00,Millions of illegals flooding in and nobody cares,https://realfacts.blog/post/8984,,coord_g1_00,,synthetic
coord_g1_00,2026-03-05T00:27:40.505086+00:00,Open borders are destroying our communities,https://freedomdaily.org/expose/8028,sharetruth,,,synthetic
coord_g1_01,2026-03-05T00:29:32.075856+00:00,The mainstream media won't cover this story,,sharetruth,coord_g1_02,,synthetic
coord_g1_03,2026-03-05T00:31:39.455873+00:00,Crime rates skyrocketing in border states,,"immigrationtruth,sharetruth",,,synthetic
organic_000,2026-03-05T01:12:04.365963+00:00,This weather is perfect for a hike,,,,,synthetic
organic_019,2026-03-05T01:34:00.147409+00:00,Happy birthday to my amazing friend!,,,,,synthetic
organic_015,2026-03-05T01:43:31.880350+00:00,This weather is perfect for a hike,,,,,synthetic
coord_g1_01,2026-03-05T01:45:29.049269+00:00,They don't want you to know the truth,,,,,synthetic
organic_013,2026-03-05T01:50:06.661786+00:00,Traffic is terrible today,,,,,synthetic
organic_002,2026-03-05T01:51:48.264196+00:00,Looking forward to vacation next month,,,,,synthetic
organic_016,2026-03-05T02:03:15.974590+00:00,New album is fire honestly,,,,,synthetic
coord_g0_00,2026-03-05T02:24:47.029005+00:00,Wake up and share this with everyone you know,,wakeup,,,synthetic
organic_002,2026-03-05T02:30:13.263407+00:00,Beautiful sunset today,,,,,synthetic
organic_018,2026-03-05T02:33:51.548641+00:00,New album is fire honestly,,,,,synthetic
coord_g0_02,2026-03-05T02:55:26.562611+00:00,Wake up and share this with everyone you know,,,,,synthetic
organic_009,2026-03-05T03:30:44.508754+00:00,Looking forward to vacation next month,,,,,synthetic
coord_g0_00,2026-03-05T03:48:26.221162+00:00,They want cheap labor and don't care about you,,,,,synthetic
organic_020,2026-03-05T03:55:31.608987+00:00,Just finished reading a great book,,,,,synthetic
organic_002,2026-03-05T04:17:15.783589+00:00,This recipe turned out amazing,,,,,synthetic
organic_019,2026-03-05T04:38:07.641148+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
coord_g1_03,2026-03-05T04:42:54.810767+00:00,Open borders are destroying our communities,,,,,synthetic
organic_021,2026-03-05T04:50:14.547953+00:00,Anyone watching the game tonight?,,,,,synthetic
coord_g0_03,2026-03-05T05:02:14.514185+00:00,Millions of illegals flooding in and nobody cares,,,,,synthetic
coord_g0_01,2026-03-05T05:19:49.690695+00:00,They want cheap labor and don't care about you,,,,,synthetic
organic_016,2026-03-05T05:36:16.417048+00:00,Looking forward to vacation next month,,love,,,synthetic
coord_g0_00,2026-03-05T05:40:11.901527+00:00,Another day another cover up by the elites,,,,,synthetic
coord_g0_00,2026-03-05T06:07:22.676633+00:00,They don't want you to know the truth,,,,,synthetic
coord_g1_00,2026-03-05T06:18:16.887389+00:00,Something big is about to happen stay alert,,"technologytruth,sharetruth",,,synthetic
organic_017,2026-03-05T06:18:58.230861+00:00,This weather is perfect for a hike,,,,,synthetic
organic_013,2026-03-05T06:34:44.735597+00:00,Can't wait for the weekend,,mood,,,synthetic
coord_g1_00,2026-03-05T06:36:52.637522+00:00,Open borders are destroying our communities,,immigrationtruth,,,synthetic
organic_003,2026-03-05T06:42:25.971541+00:00,Anyone watching the game tonight?,,,,,synthetic
coord_g1_02,2026-03-05T06:57:08.926937+00:00,Another day another cover up by the elites,,technologytruth,,,synthetic
organic_014,2026-03-05T06:59:10.941409+00:00,Trying a new workout routine this week,,,,,synthetic
organic_001,2026-03-05T07:26:19.097599+00:00,Beautiful sunset today,,,,,synthetic
organic_000,2026-03-05T07:26:53.563355+00:00,Just finished reading a great book,,,,,synthetic
organic_016,2026-03-05T07:34:30.401646+00:00,Looking forward to vacation next month,,,,,synthetic
organic_009,2026-03-05T07:48:09.883285+00:00,Just had the best coffee at this new place downtown,,,,,synthetic
organic_014,2026-03-05T07:55:22.384982+00:00,Congratulations to the team!,,,,,synthetic
organic_019,2026-03-05T08:13:02.690940+00:00,This recipe turned out amazing,,,,,synthetic
coord_g1_01,2026-03-05T08:13:28.935026+00:00,Another day another cover up by the elites,https://patriotwatch.net/breaking/1212,"sharetruth,technologytruth,immigrationtruth",,,synthetic
coord_g1_03,2026-03-05T08:15:46.975200+00:00,Millions of illegals flooding in and nobody cares,,"technologytruth,resist",,,synthetic
coord_g1_00,2026-03-05T08:16:53.313812+00:00,Crime rates skyrocketing in border states,,,coord_g1_03,,synthetic
coord_g1_02,2026-03-05T08:18:41.667519+00:00,The mainstream media won't cover this story,https://patriotwatch.net/breaking/9177,,,,synthetic
organic_008,2026-03-05T08:38:04.096300+00:00,Monday mood: need more coffee,,,,,synthetic
coord_g0_03,2026-03-05T08:40:35.544421+00:00,Millions of illegals flooding in and nobody cares,https://realfacts.blog/post/9606,resist,,,synthetic
coord_g0_00,2026-03-05T08:40:57.924057+00:00,They don't want you to know the truth,,"wakeup,breaking",,,synthetic
coord_g0_02,2026-03-05T08:41:48.261589+00:00,Open borders are destroying our communities,,,,coord_g0_00,synthetic
coord_g0_01,2026-03-05T08:42:09.696536+00:00,Millions of illegals flooding in and nobody cares,,"breaking,climatetruth",,,synthetic
organic_015,2026-03-05T08:55:43.220997+00:00,Beautiful sunset today,,,,,synthetic
organic_018,2026-03-05T09:10:21.047568+00:00,This recipe turned out amazing,,mood,,,synthetic
organic_008,2026-03-05T09:12:04.928124+00:00,New album is fire honestly,,,,,synthetic
organic_016,2026-03-05T09:46:42.911795+00:00,Trying a new workout routine this week,,,,,synthetic
coord_g0_03,2026-03-05T09:52:51.319497+00:00,Millions of illegals flooding in and nobody cares,,"immigrationtruth,climatetruth",,,synthetic
organic_016,2026-03-05T09:57:33.983432+00:00,This weather is perfect for a hike,,,,,synthetic
organic_011,2026-03-05T10:15:44.711693+00:00,Great discussion at today's meetup,,,,,synthetic
organic_017,2026-03-05T10:20:58.195514+00:00,Trying a new workout routine this week,,,,,synthetic
organic_002,2026-03-05T10:33:55.565950+00:00,This weather is perfect for a hike,,,,,synthetic
organic_019,2026-03-05T10:35:11.725061+00:00,New album is fire honestly,,,,,synthetic
organic_001,2026-03-05T10:37:58.568344+00:00,New album is fire honestly,,,,,synthetic
organic_011,2026-03-05T10:42:07.823763+00:00,Trying a new workout routine this week,,vibes,,,synthetic
organic_005,2026-03-05T11:18:20.215601+00:00,Great discussion at today's meetup,,,,,synthetic
organic_004,2026-03-05T11:32:37.751854+00:00,Just finished reading a great book,,,,,synthetic
organic_004,2026-03-05T11:38:34.154853+00:00,Great discussion at today's meetup,,,,,synthetic
organic_003,2026-03-05T11:51:31.337796+00:00,This recipe turned out amazing,,,,,synthetic
